path,outfit,gender,category,style,color,season,material,description,error,category_group,uuid,ext
outfits/female/outfit_069/c5e93f1d-c81f-4d08-a5a7-20e7716a701d.jpg,outfit_069,female,trousers,casual,dark gray,all-seasons,organic cotton,"These dark gray trousers feature a relaxed fit, making them perfect for everyday comfort. Crafted from high-quality organic cotton, they offer breathability and softness against the skin. The casual style allows for versatility in pairing with various tops and accessories. With their loose cut, these trousers create a laid-back yet sophisticated look suitable for both workweek casual wear and weekend relaxation. Their all-seasons suitability ensures year-round usage, whether paired with lightweight layers during spring and autumn or layered beneath warmer garments during winter.",,bottom,c5e93f1d-c81f-4d08-a5a7-20e7716a701d,jpg
outfits/female/outfit_070/aed5e962-76b4-461a-97c4-4fcd5e5f590e.jpg,outfit_070,female,jeans,casual,dark gray with blue distressing,all-seasons,denim,"These dimgray ragged jeans feature a dark gray base with subtle hints of blue that emerge through well-placed distressed areas. The jeans have a relaxed fit with a slightly flared leg and raw hems, showcasing the natural fraying at the bottom. The fabric is soft yet durable denim, offering comfort while maintaining structure. They pair effortlessly with a variety of tops, from graphic tees to casual button-down shirts, creating a laid-back yet stylish look. These jeans work perfectly for everyday wear, especially when paired with chunky boots during autumn or spring, or with flip-flops during summer. Their versatile nature makes them ideal for both causal weekend outings and casual weekdays.",,bottom,aed5e962-76b4-461a-97c4-4fcd5e5f590e,jpg
outfits/female/outfit_070/de43c6d9-2d4f-416c-820c-f31b4e2c1825.jpg,outfit_070,female,jacket,casual,tan and beige,autumn,leather,"This tan and beige bomber jacket features a sleek and contemporary design with clean lines and a modern aesthetic. Made from high-quality leather, it offers both style and durability. The jacket has a classic bomber silhouette with a streamlined fit that enhances its casual appeal. It includes two front zips for easy access and adjustable cuffs for a tailored look. Its warm tones complement various outfits, making it versatile enough for autumn outings. Pair it with skinny jeans and boots for a chic evening look, or wear it over a cozy sweater and leggings for a relaxed daytime ensemble.",,outerwear,de43c6d9-2d4f-416c-820c-f31b4e2c1825,jpg
outfits/female/outfit_070/e52088bc-fba8-4b2b-a5c4-5c3b1483d97f.jpg,outfit_070,female,ankle boots,classic,darkslategray with burgundy accents,all-seasons,leather,"These elegant darkslategray leather ankle boots feature a sophisticated burgundy row detail that adds flair and depth to their design. The classic silhouette complements both casual and formal outfits, making them versatile enough for everyday wear as well as special occasions. With its sleek texture and understated elegance, these boots create a polished impression while also offering comfort and support due to their sturdy construction. They pair beautifully with dark washes of jeans, skirts, trousers, or even dresses, providing an effortlessly chic look.",,footwear,e52088bc-fba8-4b2b-a5c4-5c3b1483d97f,jpg
outfits/female/outfit_070/fa6b5da4-bfef-4e4f-8b04-0e8a47f7347e.jpg,outfit_070,female,tank top,casual,white with silver detailing,all-seasons,"cotton, rib knit","This white tank top features a delicate silver rib knit detail along the edges, creating a subtle yet elegant touch. The lightweight cotton fabric ensures comfort throughout the day, making it perfect for casual wear during all seasons. Its simple yet stylish design pairs effortlessly with jeans, shorts, skirts, or even dresses for a versatile look. Whether worn alone under a cardigan or layered under a blazer, this tank top adds a chic finishing touch to any outfit.",,top,fa6b5da4-bfef-4e4f-8b04-0e8a47f7347e,jpg
outfits/female/outfit_071/232de2e4-e78f-4cfb-a1fd-0508c761229d.jpg,outfit_071,female,trousers,classic,darkslategray with black accents,all-seasons,wool blend,"These darkslategray cropped trousers exude sophistication and elegance with their classic style and refined silhouette. The cropped length adds a modern touch while maintaining the timeless appeal of tailored trousers. Made from a luxurious wool blend, these pants offer both comfort and durability, perfect for both formal and semi-formal occasions. Their dark gray shade pairs effortlessly with many outfits, creating a polished appearance whether worn with a crisp button-down shirt or a simple blouse. For a chic evening ensemble, pair them with a bold statement top and heeled sandals for a glamorous finish.",,bottom,232de2e4-e78f-4cfb-a1fd-0508c761229d,jpg
outfits/female/outfit_071/4f1eab39-a726-46e9-a6e1-8348f9bd34b9.jpg,outfit_071,female,boots,classic,darkslategray with black accents,all-seasons,leather,"These darkslategray leather boots feature luxurious black leather with elegant metal buckles running down the front. The classic design has a mid-calf height that offers both comfort and style. The smooth texture of the leather compliments the matte finish of the darkslategray hue, creating a sophisticated yet understated appearance. These boots are perfect for enhancing your winter outfits by adding depth and contrast through their rich color palette. They work seamlessly with dark trousers, skirts, or even jeans for a chic urban look. Pair them with a simple black dress for a nighttime event or dress them up further with statement jewelry for an evening party.",,footwear,4f1eab39-a726-46e9-a6e1-8348f9bd34b9,jpg
outfits/female/outfit_071/9ea47c08-54dd-455f-8222-985afb3c6f5c.jpg,outfit_071,female,jacket,classic,darkslategray with black accents,winter,down filled,"This darkslategray women's down jacket features a classic style that effortlessly transitions from daytime to evening wear. The dark gray exterior is both sophisticated and understated, showcasing the elegance of minimalist design. Accented by subtle black details such as the trim around the collar and cuffs, this piece exudes chic sophistication while remaining versatile enough for various occasions. A detachable belt adds a flattering touch, allowing you to create different looks depending on your mood or setting. Whether worn over a simple tee and skinny jeans for a casual outing or paired with a dressy top and leggings for a more formal event, this jacket offers maximum versatility. Its lightweight yet warm construction ensures comfort throughout cold weather, making it perfect for autumn and winter seasons.",,outerwear,9ea47c08-54dd-455f-8222-985afb3c6f5c,jpg
outfits/female/outfit_072/69a9bffc-1f09-43ac-89fe-99e0812feadb.jpg,outfit_072,female,boots,classic,darkslategray with black accents,all-seasons,leather,"These darkslategray leather Chelsea boots boast a timeless classic design that effortlessly elevates any outfit. With their sleek silhouette and smooth leather finish, these boots provide both comfort and style. The slight welt construction enhances durability while the subtle black row of stitching adds sophistication. They are perfect for transitioning from day to night—pair them with a casual dress for a chic evening look or dress them down with skinny jeans and a tee for a modern vibe. These boots create an impression of elegance and understated refinement, making them versatile enough to complement various wardrobes.",,footwear,69a9bffc-1f09-43ac-89fe-99e0812feadb,jpg
outfits/female/outfit_072/807fc2a6-27f1-4022-ba06-bec44da09610.jpg,outfit_072,female,jeans,casual,lightslategray with blue,all-seasons,denim,"These lightslategray ragged jeans feature a unique blend of colors that effortlessly combine grey and blue hues. The casual style presents a relaxed fit with a slightly distressed appearance, showcasing a raw hemming effect and subtle frayed edges along the bottoms. The texture of the denim offers a soft yet durable feel, while the unique shade gives a sophisticated touch to everyday looks. Perfect for pairing with a simple tee and ankle boots during autumn evenings or layering under a cozy sweater on chilly winter days.",,bottom,807fc2a6-27f1-4022-ba06-bec44da09610,jpg
outfits/female/outfit_072/a0bb10ff-7a9c-4126-9c55-4496bfaa0ca0.jpg,outfit_072,female,suit,classic,darkslategray with black accents,all-seasons,wool blend,"This elegant darkslategray suit features a classic design with a single button closure, showcasing sophisticated style and understated elegance. The suit's matte finish and smooth texture make it ideal for both formal occasions and professional settings. The deep shade of darkslategray adds sophistication while the subtle black accents enhance its versatility. Pair this suit with a crisp white button-down shirt and classic pumps for a polished business look, or opt for a bold scarf and heeled boots for a modern twist on the traditional ensemble.",,outerwear,a0bb10ff-7a9c-4126-9c55-4496bfaa0ca0,jpg
